date,home_score,away_score,tournament,neutral,rank_home,total_points_home,rank_change_home,rank_away,total_points_away,rank_change_away,winner,win_score_5last_enc_home,win_score_5last_enc_away,diff_goals_last_enc,avg_goals_last_five_home,avg_goals_last_five_away,win_rate_tournament_home,win_rate_tournament_away
1998-02-10,2,2,0,1,116.0,24.0,-1.0,75.0,38.0,2.0,1,0,5,0,1.8,0.6,0.4,0.4
1998-02-10,2,0,3,1,32.0,53.0,-5.0,67.0,40.0,1.0,0,0,0,0,1.0,1.2,0.4,0.0
1998-02-10,1,3,0,0,133.0,18.0,1.0,69.0,39.0,-3.0,1,0,5,0,0.8,1.8,0.2,0.6
1998-02-10,1,0,0,0,26.0,54.0,-3.0,1.0,73.0,0.0,0,0,14,-1,2.6,2.6,0.8,1.0
1998-02-11,1,0,0,0,35.0,53.0,3.0,27.0,54.0,-4.0,0,12,0,1,0.2,1.8,0.2,1.0
1998-02-11,2,1,3,0,106.0,28.0,0.0,59.0,44.0,4.0,0,0,5,-1,1.8,1.0,0.0,0.4
1998-02-11,2,2,3,1,53.0,45.0,2.0,65.0,40.0,-2.0,0,5,4,1,1.0,1.2,0.6,0.3333333333333333
1998-02-11,0,2,0,0,4.0,61.0,-2.0,16.0,58.0,-1.0,1,0,0,0,1.4,1.8,0.8,0.8
1998-02-11,1,1,3,1,31.0,53.0,-4.0,52.0,46.0,4.0,0,0,5,0,1.4,1.8,0.8,0.6
1998-02-12,3,3,3,1,58.0,45.0,4.0,86.0,35.0,1.0,0,0,0,0,0.8,1.8,0.0,0.0
1998-02-12,1,2,3,1,57.0,45.0,4.0,78.0,37.0,3.0,1,5,0,-4,1.4,0.8,0.6,0.0
1998-02-12,0,1,0,1,39.0,52.0,0.0,5.0,61.0,-6.0,1,14,1,0,1.0,2.8,0.6,0.6
1998-02-12,2,1,3,1,23.0,56.0,0.0,76.0,38.0,-1.0,0,5,0,0,2.2,0.8,0.6,0.4
1998-02-13,3,0,3,1,15.0,58.0,-1.0,67.0,40.0,1.0,0,0,0,0,1.8,0.8,0.25,0.0
1998-02-13,0,4,3,1,21.0,57.0,1.0,32.0,53.0,-5.0,1,7,5,2,0.8,1.0,0.6,0.6
1998-02-15,0,3,0,0,35.0,53.0,3.0,14.0,58.0,-4.0,1,8,7,3,0.4,2.4,0.4,0.6
1998-02-15,1,0,0,1,1.0,73.0,0.0,39.0,52.0,0.0,0,5,0,0,2.2,1.0,0.8,0.4
1998-02-15,1,0,3,0,106.0,28.0,0.0,65.0,40.0,-2.0,0,3,9,-2,1.4,1.4,0.2,0.25
1998-02-15,2,1,3,1,53.0,45.0,2.0,59.0,44.0,4.0,0,5,0,-4,1.4,1.0,0.8,0.4
1998-02-15,0,1,0,0,26.0,54.0,-3.0,5.0,61.0,-6.0,1,1,14,0,2.2,2.8,0.8,0.8
1998-02-16,0,1,3,1,57.0,45.0,4.0,76.0,38.0,-1.0,1,5,0,1,1.6,1.0,0.4,0.4
1998-02-16,5,2,3,1,52.0,46.0,4.0,58.0,45.0,4.0,0,0,0,0,2.0,1.0,0.4,0.2
1998-02-16,4,1,3,1,31.0,53.0,-4.0,86.0,35.0,1.0,0,5,0,-1,1.2,2.2,1.0,0.0
1998-02-16,3,1,3,1,23.0,56.0,0.0,78.0,37.0,3.0,0,0,5,1,1.8,1.2,0.6,0.5
1998-02-17,0,1,3,1,32.0,53.0,-5.0,15.0,58.0,-1.0,1,10,5,-1,1.6,2.4,0.6,0.4
1998-02-17,3,1,3,1,21.0,57.0,1.0,67.0,40.0,1.0,0,8,4,1,0.8,0.8,0.4,0.0
1998-02-18,1,1,0,0,42.0,49.0,0.0,22.0,55.0,10.0,1,11,3,-1,1.2,1.4,0.8,0.8
1998-02-18,4,0,0,0,63.0,41.0,2.0,43.0,48.0,0.0,0,5,0,-1,1.2,2.4,0.2,0.2
1998-02-18,0,2,0,0,87.0,36.0,6.0,2.0,65.0,0.0,1,0,0,0,2.8,3.0,0.2,0.8
1998-02-20,0,1,3,1,49.0,47.0,-4.0,82.0,37.0,6.0,1,9,5,-1,1.2,1.0,1.0,0.6
1998-02-21,1,1,3,0,75.0,38.0,-31.0,19.0,56.0,-4.0,1,4,5,-3,1.6,2.0,0.4,0.6
1998-02-21,0,0,3,1,45.0,48.0,-7.0,26.0,55.0,-6.0,1,0,0,0,3.0,1.4,0.6,0.6
1998-02-21,0,2,0,0,12.0,59.0,-14.0,25.0,55.0,3.0,1,0,0,0,1.4,2.2,0.8,0.6
1998-02-22,1,1,0,0,164.0,7.0,5.0,139.0,16.0,0.0,1,0,9,-2,0.6,0.8,0.2,0.5
1998-02-22,2,2,0,0,33.0,53.0,-6.0,67.0,40.0,-4.0,0,0,0,0,1.0,0.4,0.4,0.4
1998-02-22,1,2,3,1,13.0,59.0,-2.0,36.0,52.0,5.0,1,0,0,0,2.0,2.0,0.6,1.0
1998-02-22,0,3,0,0,32.0,53.0,-1.0,2.0,65.0,0.0,1,0,0,0,0.4,2.8,0.6,1.0
1998-02-24,2,3,0,1,4.0,62.0,-1.0,25.0,55.0,3.0,1,0,0,0,2.0,2.6,0.8,0.6
1998-02-25,2,0,0,0,41.0,50.0,0.0,12.0,59.0,-14.0,0,5,0,1,2.6,1.2,0.0,0.6
1998-02-25,0,2,3,0,75.0,38.0,-31.0,26.0,55.0,-6.0,1,0,0,0,1.4,1.4,0.4,0.6
1998-02-25,1,2,3,1,82.0,37.0,6.0,36.0,52.0,5.0,1,5,4,-1,1.0,1.8,0.6,1.0
1998-02-25,3,3,0,0,6.0,59.0,0.0,10.0,59.0,-3.0,0,5,0,0,1.4,2.2,0.8,0.8
1998-02-25,2,0,0,0,63.0,41.0,2.0,60.0,44.0,12.0,0,7,5,-1,1.6,1.2,0.4,0.4
1998-02-27,4,4,3,0,75.0,38.0,-31.0,82.0,37.0,6.0,0,0,0,0,0.8,1.2,0.4,0.6
1998-02-28,0,2,3,1,36.0,52.0,5.0,26.0,55.0,-6.0,1,5,4,-1,1.8,1.6,1.0,0.8
1998-03-01,6,2,0,0,110.0,26.0,-3.0,131.0,19.0,4.0,0,0,5,-1,1.0,0.6,0.6,0.2
1998-03-01,1,0,0,1,57.0,45.0,2.0,133.0,19.0,4.0,0,0,12,2,1.4,0.6,0.6,0.0
1998-03-01,2,1,0,0,9.0,59.0,-5.0,20.0,56.0,-7.0,0,3,12,2,2.8,1.2,0.8,0.8
1998-03-03,2,0,0,0,144.0,14.0,2.0,131.0,19.0,4.0,0,5,4,-1,1.0,1.0,0.6,0.2
1998-03-04,1,2,0,1,57.0,45.0,2.0,20.0,56.0,-7.0,1,5,10,0,1.2,1.0,0.6,0.6
1998-03-04,5,1,0,0,9.0,59.0,-5.0,133.0,19.0,4.0,0,0,5,3,3.0,0.6,0.8,0.0
1998-03-05,4,2,0,0,125.0,21.0,3.0,131.0,19.0,4.0,0,4,5,0,1.4,0.6,0.0,0.0
1998-03-07,3,3,0,0,177.0,4.0,0.0,149.0,12.0,4.0,1,0,0,0,1.0,1.0,0.0,0.5
1998-03-07,0,2,0,0,9.0,59.0,-5.0,57.0,45.0,2.0,1,4,5,1,3.6,1.2,0.8,0.6
1998-03-08,0,1,0,1,133.0,19.0,4.0,20.0,56.0,-7.0,1,5,10,-4,0.8,1.0,0.0,0.6
1998-03-08,0,1,1,0,143.0,15.0,-22.0,58.0,44.0,0.0,1,0,0,0,0.2,1.2,0.0,0.0
1998-03-10,2,0,0,0,17.0,56.0,0.0,38.0,52.0,2.0,0,4,5,3,1.4,2.4,0.6,0.8
1998-03-11,4,0,0,0,127.0,20.0,2.0,171.0,6.0,2.0,0,0,0,0,0.8,0.4,0.2,0.4
1998-03-13,3,1,0,1,146.0,13.0,2.0,171.0,6.0,2.0,0,5,0,2,1.0,0.4,0.4,0.2
1998-03-14,4,1,1,0,117.0,24.0,3.0,178.0,3.0,0.0,0,0,0,0,2.0,0.25,0.3333333333333333,0.25
1998-03-14,2,2,0,0,12.0,59.0,-14.0,30.0,53.0,1.0,0,0,5,0,0.6,1.6,0.4,1.0
1998-03-15,5,0,0,0,127.0,20.0,2.0,146.0,13.0,2.0,0,4,8,0,1.6,1.0,0.4,0.6
1998-03-16,2,1,1,1,145.0,14.0,2.0,178.0,3.0,0.0,0,0,0,0,1.3333333333333333,0.4,0.0,0.2
1998-03-18,3,0,1,0,118.0,23.0,1.0,143.0,14.0,-2.0,0,0,5,2,2.0,1.5,0.5,0.25
1998-03-18,1,1,0,0,4.0,61.0,0.0,30.0,53.0,0.0,0,5,4,-1,2.0,1.8,0.8,0.8
1998-03-18,0,1,0,0,15.0,58.0,4.0,46.0,47.0,-17.0,1,10,4,2,3.6,2.0,0.6,0.6
1998-03-18,2,1,0,0,149.0,11.0,5.0,102.0,29.0,-8.0,0,9,0,1,1.4,2.0,0.6,0.6
1998-03-20,3,2,0,0,149.0,11.0,5.0,125.0,20.0,0.0,0,9,5,1,1.2,2.0,0.6,0.2
1998-03-22,1,0,0,0,122.0,21.0,-2.0,135.0,17.0,0.0,0,0,0,0,0.2,0.0,0.2,0.25
1998-03-24,1,0,1,0,105.0,28.0,2.0,175.0,4.0,0.0,0,5,0,3,0.4,0.0,0.75,0.0
1998-03-25,2,3,0,0,28.0,54.0,1.0,82.0,37.0,-2.0,1,5,4,2,2.4,1.6,0.6,0.6
1998-03-25,2,2,0,0,31.0,53.0,-10.0,10.0,59.0,0.0,1,0,0,0,1.8,2.6,0.2,0.8
1998-03-25,2,1,0,0,3.0,63.0,0.0,50.0,46.0,0.0,0,4,5,2,2.0,1.8,0.6,0.4
1998-03-25,1,2,0,0,2.0,66.0,0.0,1.0,72.0,0.0,1,4,5,1,3.2,1.2,1.0,0.8
1998-03-25,1,0,0,0,91.0,34.0,-1.0,38.0,51.0,0.0,0,4,5,-3,1.4,1.6,0.4,0.6
1998-03-25,0,2,0,0,124.0,21.0,-2.0,64.0,41.0,2.0,1,0,0,0,0.8,0.8,0.2,0.4
1998-03-25,1,0,0,0,98.0,31.0,-1.0,36.0,52.0,7.0,0,0,0,0,0.2,1.0,0.4,0.8
1998-03-25,2,0,0,0,61.0,43.0,1.0,86.0,36.0,0.0,0,5,0,0,1.0,1.0,0.4,0.6
1998-03-25,1,0,0,0,23.0,56.0,1.0,14.0,58.0,8.0,0,5,0,-2,1.2,2.0,0.8,1.0
1998-03-25,0,1,0,0,37.0,52.0,0.0,26.0,55.0,2.0,1,5,0,-2,2.2,1.8,0.2,0.8
1998-03-25,4,0,0,0,25.0,55.0,2.0,27.0,55.0,6.0,0,0,0,0,1.4,0.4,0.8,0.6
1998-03-25,1,1,0,0,69.0,40.0,1.0,5.0,61.0,0.0,1,5,4,0,1.4,1.2,0.4,0.6
1998-03-25,0,0,0,0,108.0,28.0,1.0,33.0,52.0,0.0,1,0,0,0,1.6,1.4,0.4,0.6
1998-03-26,1,1,1,1,158.0,8.0,0.0,175.0,4.0,0.0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0
1998-03-28,3,0,1,0,105.0,28.0,2.0,158.0,8.0,0.0,0,0,0,0,0.6,0.5,0.8,1.0
1998-03-29,1,1,0,1,17.0,58.0,2.0,30.0,53.0,0.0,0,8,7,-1,1.0,1.6,0.4,0.6
1998-04-01,1,1,0,0,164.0,7.0,0.0,149.0,11.0,5.0,1,4,5,1,0.6,1.6,0.2,0.6
1998-04-01,2,1,0,0,24.0,55.0,4.0,9.0,59.0,0.0,0,5,10,-1,1.0,2.6,0.6,0.6
1998-04-01,4,0,0,0,131.0,19.0,0.0,179.0,3.0,-1.0,0,0,0,0,1.0,0.0,0.0,0.0
1998-04-03,1,2,0,0,131.0,19.0,0.0,139.0,16.0,0.0,1,0,0,0,1.8,1.0,0.2,0.6
1998-04-05,4,1,0,1,139.0,16.0,0.0,179.0,3.0,-1.0,0,0,0,0,0.8,0.0,0.6,0.0
1998-04-08,2,1,0,0,15.0,58.0,4.0,52.0,46.0,10.0,0,5,0,-1,2.8,1.2,0.4,0.6
1998-04-14,1,1,0,0,45.0,47.0,-2.0,43.0,48.0,-1.0,1,2,13,0,1.2,0.6,0.2,0.6
1998-04-15,2,1,0,0,46.0,47.0,-17.0,7.0,59.0,-10.0,0,0,5,-3,2.0,1.4,0.8,0.6
1998-04-15,1,0,0,1,4.0,61.0,0.0,39.0,51.0,0.0,0,7,5,1,1.4,1.6,0.8,0.8
1998-04-15,0,0,0,0,36.0,52.0,7.0,24.0,55.0,4.0,1,0,0,0,1.0,1.2,0.6,0.6
1998-04-18,2,2,0,0,91.0,34.0,-1.0,24.0,55.0,4.0,1,0,0,0,1.0,1.2,0.6,0.8
1998-04-19,2,1,0,0,164.0,7.0,0.0,110.0,26.0,1.0,0,0,5,-2,0.6,1.8,0.2,0.8
1998-04-19,5,2,1,0,92.0,33.0,9.0,80.0,37.0,2.0,0,5,0,-1,1.2,1.8,0.5,0.6
1998-04-20,0,2,0,0,45.0,47.0,-2.0,82.0,37.0,-2.0,1,0,0,0,1.0,1.6,0.2,0.6
1998-04-20,1,2,0,1,33.0,52.0,0.0,91.0,34.0,-1.0,1,0,0,0,0.8,1.2,0.6,0.4
1998-04-21,1,2,0,0,77.0,38.0,1.0,47.0,47.0,-1.0,1,12,3,-1,0.8,1.0,0.4,0.4
1998-04-22,0,3,0,0,28.0,54.0,0.0,15.0,57.0,-1.0,1,0,0,0,2.2,0.6,0.6,0.4
1998-04-22,1,1,0,0,32.0,52.0,1.0,22.0,56.0,7.0,1,5,0,-1,2.0,1.6,0.2,0.4
1998-04-22,2,1,0,0,42.0,48.0,4.0,10.0,58.0,-1.0,0,0,0,0,0.8,1.8,0.4,0.8
1998-04-22,2,2,0,0,6.0,59.0,-2.0,13.0,58.0,-4.0,0,9,5,3,1.4,1.0,1.0,0.4
1998-04-22,4,1,0,0,23.0,56.0,5.0,55.0,44.0,-6.0,0,5,0,1,2.0,1.0,0.6,0.6
1998-04-22,0,2,0,0,20.0,56.0,-6.0,12.0,58.0,2.0,1,5,0,-1,1.2,2.2,1.0,0.8
1998-04-22,3,0,0,0,5.0,59.0,0.0,39.0,50.0,-1.0,0,0,5,0,1.4,1.4,0.6,0.6
1998-04-22,1,0,0,0,2.0,65.0,0.0,69.0,39.0,4.0,0,0,0,0,2.6,0.6,0.8,0.4
1998-04-22,0,0,0,1,73.0,38.0,-9.0,89.0,33.0,-2.0,0,0,0,0,1.8,1.2,0.6,0.6
1998-04-22,1,0,0,0,46.0,47.0,1.0,31.0,53.0,-2.0,0,0,0,0,0.8,0.6,0.0,0.4
1998-04-22,0,2,0,0,47.0,47.0,-3.0,7.0,59.0,0.0,1,0,0,0,1.2,1.2,0.4,0.6
1998-04-22,3,1,0,0,16.0,57.0,3.0,29.0,54.0,-1.0,0,0,0,0,1.0,1.6,0.4,0.4
1998-04-22,1,0,0,0,92.0,32.0,-6.0,70.0,39.0,1.0,0,0,0,0,0.4,1.6,0.6,0.2
1998-04-22,1,0,0,0,17.0,57.0,-6.0,54.0,45.0,10.0,0,0,5,1,1.4,2.4,0.8,0.2
1998-04-22,1,1,0,0,44.0,47.0,7.0,62.0,42.0,-2.0,0,4,5,1,1.6,1.2,0.2,0.6
1998-04-22,1,3,0,0,96.0,30.0,10.0,3.0,64.0,0.0,1,0,0,0,1.0,2.0,0.4,0.6
1998-04-22,0,0,0,0,27.0,54.0,0.0,25.0,56.0,11.0,1,12,0,-1,0.4,1.6,0.6,0.8
1998-04-24,2,1,0,0,122.0,21.0,0.0,79.0,36.0,-4.0,0,0,0,0,0.4,1.6,0.4,0.0
1998-04-29,0,1,0,0,1.0,72.0,0.0,7.0,59.0,0.0,1,9,6,1,1.6,1.2,0.8,0.6
1998-04-29,1,0,0,0,6.0,59.0,-2.0,45.0,47.0,-2.0,0,0,0,0,1.2,1.4,1.0,0.6
1998-05-02,1,1,0,0,26.0,56.0,4.0,57.0,44.0,1.0,0,0,0,0,1.4,2.4,1.0,0.8
1998-05-03,1,1,1,0,59.0,43.0,2.0,19.0,56.0,0.0,1,0,0,0,1.2,1.4,1.0,1.0
1998-05-04,0,0,0,1,31.0,53.0,-2.0,38.0,50.0,4.0,0,0,0,0,0.6,0.2,0.4,0.4
1998-05-06,2,2,0,0,166.0,7.0,-1.0,85.0,34.0,-5.0,1,0,14,-5,0.2,1.4,0.25,0.4
1998-05-08,2,1,0,1,85.0,34.0,-5.0,184.0,2.0,0.0,0,0,0,0,1.4,1.0,0.4,0.0
1998-05-09,0,6,0,1,103.0,28.0,0.0,4.0,61.0,0.0,1,0,0,0,0.2,1.2,0.4,0.8
1998-05-09,2,1,0,1,38.0,50.0,4.0,49.0,46.0,-2.0,0,4,5,1,0.2,1.2,0.2,0.4
1998-05-10,2,0,0,0,166.0,7.0,-1.0,184.0,2.0,0.0,0,0,0,0,0.4,1.0,0.2,0.0
1998-05-13,1,1,0,1,76.0,37.0,-2.0,38.0,50.0,4.0,1,4,5,0,1.4,0.6,0.2,0.4
1998-05-14,5,0,0,0,7.0,59.0,0.0,102.0,29.0,1.0,0,0,0,0,1.4,1.4,0.8,0.4
1998-05-16,0,0,0,0,103.0,28.0,0.0,122.0,21.0,0.0,0,3,9,1,0.2,0.8,0.2,0.4
1998-05-16,2,1,0,0,24.0,56.0,0.0,31.0,53.0,-2.0,0,0,0,0,1.4,0.6,1.0,0.6
1998-05-16,0,0,0,0,15.0,57.0,-1.0,89.0,33.0,-2.0,0,0,0,0,1.0,1.2,0.4,0.4
1998-05-16,1,0,1,0,19.0,56.0,0.0,71.0,39.0,-3.0,0,10,4,2,1.4,0.8,1.0,0.8
1998-05-17,1,1,0,0,11.0,58.0,2.0,29.0,54.0,-1.0,0,0,5,-1,2.2,1.8,0.6,0.2
1998-05-17,1,5,0,0,75.0,38.0,-2.0,40.0,48.0,-6.0,1,0,0,0,1.0,1.8,0.4,1.0
1998-05-17,2,1,0,1,38.0,50.0,4.0,78.0,37.0,-2.0,0,0,0,0,0.8,2.0,0.6,0.2
1998-05-18,1,0,0,0,74.0,38.0,1.0,89.0,33.0,-2.0,0,0,0,0,0.8,1.0,0.2,0.4
1998-05-19,1,0,0,0,7.0,59.0,0.0,6.0,59.0,-2.0,0,9,6,1,2.2,1.2,0.8,1.0
1998-05-19,2,0,0,0,48.0,46.0,0.0,68.0,39.0,-7.0,0,0,5,1,1.0,1.6,0.4,0.8
1998-05-19,0,0,0,0,24.0,56.0,0.0,31.0,53.0,-2.0,0,5,0,1,1.4,0.4,1.0,0.4
1998-05-20,5,2,0,0,7.0,60.0,-5.0,4.0,61.0,0.0,0,5,0,1,2.4,2.2,0.8,0.8
1998-05-20,1,1,0,0,24.0,55.0,3.0,23.0,55.0,4.0,1,10,5,3,1.8,1.2,0.0,1.0
1998-05-21,1,0,0,1,3.0,65.0,0.0,29.0,52.0,0.0,0,0,0,0,2.4,1.2,0.8,0.0
1998-05-23,0,0,0,0,5.0,60.0,0.0,34.0,51.0,-4.0,0,0,0,0,1.2,1.0,0.6,0.6
1998-05-23,0,0,0,0,46.0,46.0,-1.0,4.0,61.0,0.0,1,9,0,0,0.8,2.4,0.4,0.6
1998-05-24,2,2,0,0,9.0,59.0,3.0,38.0,50.0,1.0,0,9,0,-1,1.2,1.6,0.8,0.6
1998-05-24,0,0,0,0,12.0,58.0,1.0,3.0,65.0,0.0,1,0,0,0,1.8,1.4,0.6,0.8
1998-05-24,0,2,1,0,69.0,39.0,-2.0,84.0,35.0,-2.0,1,5,4,-1,0.4,2.0,0.6,0.6666666666666666
1998-05-24,2,0,0,0,11.0,58.0,-4.0,43.0,47.0,2.0,0,0,0,0,1.0,0.6,0.6,0.6
1998-05-25,2,0,0,0,6.0,60.0,-1.0,24.0,55.0,3.0,0,0,5,0,2.0,1.8,0.8,0.0
1998-05-27,2,1,0,0,31.0,52.0,3.0,21.0,55.0,-5.0,0,0,0,0,1.6,1.4,0.4,1.0
1998-05-27,0,1,0,1,36.0,50.0,4.0,18.0,56.0,-7.0,1,0,5,-2,1.6,1.2,0.2,0.8
1998-05-27,0,0,0,0,61.0,42.0,-1.0,2.0,65.0,0.0,1,0,0,0,1.0,2.0,0.6,0.8
1998-05-27,1,0,0,0,62.0,42.0,-11.0,45.0,47.0,0.0,0,0,0,0,1.8,1.0,0.8,0.4
1998-05-27,2,2,0,0,20.0,55.0,-4.0,3.0,65.0,0.0,1,0,0,0,1.2,1.4,1.0,1.0
1998-05-27,0,1,0,0,13.0,57.0,3.0,5.0,60.0,0.0,1,0,0,0,1.4,1.2,0.6,0.8
1998-05-27,0,0,0,0,25.0,54.0,11.0,49.0,45.0,1.0,0,0,0,0,2.0,1.4,0.6,0.6
1998-05-27,6,0,0,0,7.0,60.0,-5.0,34.0,51.0,-4.0,0,0,0,0,2.4,1.0,0.8,0.6
1998-05-27,3,1,0,0,54.0,44.0,-1.0,16.0,56.0,-1.0,0,5,0,-2,0.6,0.8,0.4,0.8
1998-05-28,4,1,0,0,122.0,21.0,-7.0,48.0,45.0,-1.0,0,8,4,-4,1.8,1.2,0.2,0.2
1998-05-28,3,0,0,0,28.0,53.0,1.0,27.0,53.0,7.0,0,5,4,-1,0.2,0.8,0.4,0.8
1998-05-29,0,0,0,1,36.0,50.0,4.0,5.0,60.0,0.0,1,0,0,0,1.4,1.0,0.2,0.8
1998-05-29,2,2,0,0,13.0,57.0,3.0,18.0,56.0,-7.0,0,0,0,0,1.2,1.0,0.6,0.8
1998-05-30,1,1,0,0,52.0,45.0,-5.0,16.0,56.0,-1.0,1,0,0,0,2.4,0.8,0.8,0.8
1998-05-30,3,1,0,0,2.0,65.0,0.0,10.0,58.0,-3.0,0,0,0,0,1.4,1.0,0.8,0.4
1998-05-30,1,1,1,0,76.0,37.0,-2.0,56.0,44.0,-3.0,1,5,0,0,2.0,1.4,0.4,0.5
1998-05-30,0,0,0,0,11.0,58.0,-4.0,41.0,48.0,-3.0,0,5,0,1,1.4,1.6,0.8,0.4
1998-05-31,3,2,0,1,9.0,59.0,3.0,21.0,55.0,-5.0,0,0,0,0,1.4,1.6,0.8,0.8
1998-05-31,1,2,0,1,12.0,58.0,1.0,4.0,61.0,0.0,1,5,0,1,1.4,2.0,0.4,0.8
1998-05-31,0,2,0,0,143.0,14.0,2.0,49.0,45.0,1.0,1,0,0,0,0.2,1.2,0.0,0.6
1998-06-01,5,1,0,0,25.0,54.0,11.0,29.0,52.0,0.0,0,0,0,0,1.6,0.8,0.8,0.0
1998-06-02,6,0,0,0,31.0,52.0,3.0,165.0,7.0,3.0,0,4,5,7,1.8,0.2,0.4,0.0
1998-06-02,1,0,0,0,28.0,53.0,1.0,14.0,57.0,-2.0,0,0,0,0,0.6,1.6,0.4,0.4
1998-06-03,0,3,0,1,185.0,2.0,0.0,1.0,72.0,0.0,1,0,0,0,0.0,1.4,0.0,0.6
1998-06-03,2,0,0,0,36.0,50.0,4.0,10.0,58.0,-3.0,0,0,0,0,1.0,1.0,0.2,0.4
1998-06-03,2,0,0,0,19.0,56.0,-4.0,42.0,48.0,-4.0,0,0,0,0,2.2,0.6,0.6,0.2
1998-06-03,1,1,0,0,71.0,38.0,-18.0,102.0,28.0,0.0,0,0,0,0,0.8,1.4,0.2,0.4
1998-06-03,0,3,0,0,124.0,20.0,-1.0,103.0,28.0,2.0,1,0,0,0,0.8,1.4,0.2,0.2
1998-06-03,3,2,0,0,22.0,55.0,0.0,29.0,52.0,0.0,0,0,0,0,1.0,0.8,0.4,0.0
1998-06-03,0,0,0,1,34.0,51.0,-4.0,4.0,61.0,0.0,1,4,8,-5,1.0,2.2,0.6,0.8
1998-06-03,4,1,0,0,15.0,56.0,6.0,90.0,33.0,-2.0,0,5,0,2,2.0,0.6,0.8,0.8
1998-06-04,1,1,0,1,9.0,59.0,3.0,13.0,57.0,3.0,0,0,0,0,1.6,1.0,0.8,0.6
1998-06-04,5,0,2,0,104.0,28.0,1.0,121.0,22.0,5.0,0,0,9,-2,0.2,0.6,0.0,0.4
1998-06-04,1,1,0,0,20.0,55.0,-4.0,51.0,45.0,0.0,0,7,8,1,1.2,1.2,0.8,0.6
1998-06-05,2,0,0,0,35.0,50.0,-7.0,57.0,43.0,-1.0,0,0,0,0,1.0,0.8,0.4,0.6
1998-06-05,1,2,0,0,27.0,53.0,7.0,49.0,45.0,1.0,1,0,0,0,0.8,1.2,0.6,0.6
1998-06-05,0,1,0,0,61.0,42.0,-1.0,18.0,56.0,-7.0,1,4,5,-2,0.8,1.2,0.4,0.6
1998-06-05,7,0,0,0,2.0,65.0,0.0,143.0,14.0,2.0,0,0,0,0,1.6,0.2,0.8,0.0
1998-06-05,5,1,0,0,25.0,54.0,11.0,74.0,37.0,5.0,0,0,0,0,2.0,0.6,1.0,0.2
1998-06-06,1,0,0,0,36.0,50.0,4.0,29.0,52.0,0.0,0,0,0,0,1.0,1.0,0.2,0.0
1998-06-06,7,0,0,0,19.0,56.0,-4.0,32.0,52.0,-1.0,0,0,0,0,2.4,0.4,0.6,0.4
1998-06-06,1,1,0,1,72.0,37.0,-4.0,24.0,55.0,3.0,1,0,0,0,1.6,1.0,0.2,0.0
1998-06-06,1,1,0,0,93.0,31.0,2.0,180.0,2.0,0.0,0,0,0,0,1.4,0.3333333333333333,0.4,0.0
1998-06-06,5,1,0,0,22.0,55.0,0.0,138.0,16.0,2.0,0,5,0,2,1.4,0.0,0.6,0.2
1998-06-06,4,0,0,0,21.0,55.0,-5.0,103.0,28.0,2.0,0,0,0,0,1.6,1.8,0.6,0.4
1998-06-07,5,0,0,0,112.0,24.0,0.0,45.0,47.0,0.0,0,5,4,0,0.8,0.8,0.2,0.2
1998-06-10,2,1,3,1,1.0,72.0,0.0,41.0,48.0,-3.0,0,0,0,0,1.2,0.8,1.0,0.3333333333333333
1998-06-10,2,2,3,1,13.0,57.0,3.0,7.0,60.0,-5.0,1,0,0,0,1.0,3.6,0.6,0.6666666666666666
1998-06-11,1,1,3,1,49.0,45.0,1.0,31.0,52.0,3.0,1,0,0,0,1.2,2.8,0.8,0.0
1998-06-11,2,2,3,1,14.0,57.0,-2.0,9.0,59.0,3.0,1,0,0,0,1.6,1.4,0.4,0.2
1998-06-12,3,0,3,0,18.0,56.0,-7.0,24.0,55.0,3.0,0,5,0,1,0.8,0.8,1.0,0.8
1998-06-12,0,0,3,1,29.0,52.0,0.0,35.0,50.0,-7.0,0,0,0,0,0.8,1.2,0.2,0.2
1998-06-12,0,1,3,1,34.0,51.0,-4.0,27.0,53.0,7.0,1,0,5,-2,0.6,0.4,0.8,0.6666666666666666
1998-06-13,1,3,3,1,20.0,55.0,-4.0,4.0,61.0,0.0,1,0,0,0,1.4,2.0,0.4,0.6
1998-06-13,0,0,3,1,25.0,54.0,11.0,36.0,50.0,4.0,0,8,4,2,3.0,0.8,0.4,0.5
1998-06-13,0,1,0,0,180.0,2.0,0.0,93.0,31.0,2.0,1,5,0,0,0.5,1.4,0.0,0.6
1998-06-13,2,3,3,1,15.0,56.0,6.0,74.0,37.0,5.0,1,0,0,0,2.4,0.8,0.6,0.6
1998-06-14,1,0,3,1,6.0,60.0,-1.0,12.0,58.0,1.0,0,0,5,4,2.2,0.6,0.6,0.75
1998-06-14,1,3,3,1,30.0,52.0,-1.0,19.0,56.0,-4.0,1,0,0,0,0.4,3.2,0.0,0.5
1998-06-15,2,0,3,1,5.0,60.0,0.0,21.0,55.0,-5.0,0,0,0,0,1.0,1.8,0.4,0.6
1998-06-15,2,0,3,1,2.0,65.0,0.0,11.0,58.0,-4.0,0,0,9,3,2.4,1.4,1.0,0.2
1998-06-15,1,0,3,1,22.0,55.0,0.0,10.0,58.0,-3.0,0,0,5,2,2.2,1.0,0.4,0.4
1998-06-16,3,0,3,1,1.0,72.0,0.0,13.0,57.0,3.0,0,5,0,2,1.6,1.2,1.0,0.6
